session_id,entity_id,entity_type,hour_z,resource_novelty,n_resources_this_session,device_novel,geo_km_per_hr,session_duration_sec,cmd_seq_len,failed_auth_attempts,is_cold_start,history_size,ip_failed_5min,ip_unique_entities_5min
c66940dc9d7c,dev_0d2c7feb,edge_device,0.6745907047670888,0.0,2,0,0.0,329,3,0,0,216,0.0,1.0
5ead2db38df8,dev_0d2c7feb,edge_device,0.7504501438678671,0.0,1,0,0.0,343,4,0,0,217,0.0,1.0
a02ff8de5a39,dev_0d2c7feb,edge_device,0.7406048471377257,0.0,3,0,0.0,301,4,0,0,218,0.0,1.0
5bb18262ffa0,dev_0d2c7feb,edge_device,0.7662595198071099,0.0,3,0,0.0,276,5,0,0,219,0.0,1.0
6c81a0e76878,dev_0d2c7feb,edge_device,0.8090030980758617,0.0,3,0,0.0,32,6,0,0,220,0.0,1.0
a5f601750b43,dev_0d2c7feb,edge_device,0.8009008144750084,0.0,2,0,0.0,347,3,0,0,221,0.0,1.0
c7a6e8fb091f,dev_0d2c7feb,edge_device,0.8002280274091647,0.0,3,0,0.0,246,5,0,0,222,0.0,1.0
8a063d7ce2ca,dev_0d2c7feb,edge_device,0.8139628395854038,0.0,1,0,0.0,171,5,0,0,223,0.0,1.0
0545b0d10188,dev_0d2c7feb,edge_device,0.8057851743203143,0.0,2,0,0.0,418,3,0,0,224,0.0,1.0
8d731bb78295,dev_0d2c7feb,edge_device,0.8159632334710956,0.0,1,0,0.0,221,3,0,0,225,0.0,1.0
f8ee76a61231,dev_0d2c7feb,edge_device,0.8331536837709338,0.0,3,0,0.0,345,6,0,0,226,0.0,1.0
09d812e4d669,dev_0d2c7feb,edge_device,0.8316862142247791,0.0,1,0,0.0,257,2,0,0,227,0.0,1.0
b173087f4a44,dev_0d2c7feb,edge_device,0.84493187569674,0.0,3,0,0.0,341,2,0,0,228,0.0,1.0
511375fb301a,dev_0d2c7feb,edge_device,0.8431587242036899,0.0,2,0,0.0,171,3,0,0,229,0.0,1.0
99b009c3d2b7,dev_0d2c7feb,edge_device,0.8341440318310843,0.0,1,0,0.0,343,5,0,0,230,0.0,1.0
3c9bc795a342,dev_0d2c7feb,edge_device,0.8402349147639092,0.0,2,0,0.0,103,2,0,0,231,0.0,1.0
2fb0e3457528,dev_0d2c7feb,edge_device,0.8387844203266352,0.0,3,0,0.0,352,6,0,0,232,0.0,1.0
51278d048ae3,dev_0d2c7feb,edge_device,0.9787049466669382,0.0,2,0,0.0,387,4,0,0,233,0.0,1.0
360bc590b37d,dev_0d2c7feb,edge_device,0.9682120374199048,0.0,2,0,0.0,353,3,0,0,234,0.0,1.0
c1adadcb1b1d,dev_0d2c7feb,edge_device,1.0401029975571698,0.0,3,0,0.0,437,3,0,0,235,0.0,1.0
9e274fd021ec,dev_0d2c7feb,edge_device,1.0156848527243096,0.0,2,0,0.0,188,6,0,0,236,0.0,1.0
65a85d26d80a,dev_0d2c7feb,edge_device,0.9923953101816503,0.0,1,0,0.0,285,3,0,0,237,0.0,1.0
d5610761b507,dev_0d2c7feb,edge_device,1.0297091051572325,0.0,1,0,0.0,334,6,0,0,238,0.0,1.0
6bf9a1e799a4,dev_0d2c7feb,edge_device,1.0839203476983081,0.0,1,0,0.0,412,4,0,0,239,0.0,1.0
c7a92e90c5c5,dev_0d2c7feb,edge_device,1.0796666123120686,0.0,2,0,0.0,88,5,0,0,240,0.0,1.0
5508c0d7856f,dev_0d2c7feb,edge_device,1.1015524919025848,0.0,2,0,0.0,275,2,0,0,241,0.0,1.0
7a7d91632272,dev_0d2c7feb,edge_device,1.0889220922601617,0.0,1,0,0.0,383,4,0,0,242,0.0,1.0
e5ba58fd6c3d,dev_0d2c7feb,edge_device,1.1064617912984118,0.0,3,0,0.0,247,2,0,0,243,0.0,1.0
5d14c9deb412,dev_0d2c7feb,edge_device,1.163557376608899,0.0,1,0,0.0,526,6,0,0,244,0.0,1.0
ea432da1ac18,dev_0d2c7feb,edge_device,1.2319741170887408,0.0,1,0,0.0,259,3,0,0,245,0.0,1.0
991daa42ee66,dev_0d2c7feb,edge_device,1.434667255342098,0.0,3,0,0.0,403,2,0,0,246,0.0,1.0
3346cd5a4001,dev_0d2c7feb,edge_device,1.3859846061865138,0.0,1,0,0.0,209,6,0,0,247,0.0,1.0
bbc90bc1eabe,dev_0d2c7feb,edge_device,1.340963842428129,0.0,1,0,0.0,436,4,0,0,248,0.0,1.0
b2cb9f8d24b5,dev_0d2c7feb,edge_device,1.299151545460306,0.0,2,0,0.0,201,4,0,0,249,0.0,1.0
bac8a571c00b,dev_0d2c7feb,edge_device,1.2601698714171146,0.0,2,0,0.0,291,2,0,0,250,0.0,1.0
c9365d50827b,dev_0d2c7feb,edge_device,1.223701055210508,0.0,1,0,0.0,52,6,0,0,251,0.0,1.0
7c200eb31f1c,dev_0d2c7feb,edge_device,1.189475632772411,0.0,2,0,0.0,381,5,0,0,252,0.0,1.0
2dc9a88e94ce,dev_0d2c7feb,edge_device,1.1572633705739552,0.0,1,0,0.0,211,2,0,0,253,0.0,1.0
e16888404a86,dev_0d2c7feb,edge_device,1.1268661960213109,0.0,3,0,0.0,132,5,0,0,254,0.0,1.0
61339ccc3a02,dev_0d2c7feb,edge_device,1.0981126268772543,0.0,3,0,0.0,212,4,0,0,255,0.0,1.0
4f98828d3c6c,dev_0d2c7feb,edge_device,1.0708533377568743,0.0,1,0,0.0,360,4,0,0,256,0.0,1.0
a1170628e700,dev_0d2c7feb,edge_device,2.8483813647957477,0.0,1,0,0.0,146,5,0,0,257,0.0,1.0
c1971cb33544,dev_0d2c7feb,edge_device,2.3057342643061682,0.0,3,0,0.0,158,5,0,0,258,0.0,1.0
d1f72587ae6d,dev_0d2c7feb,edge_device,2.1279602838918885,0.0,1,0,0.0,375,6,0,0,259,0.0,1.0
dd2171943d55,dev_0d2c7feb,edge_device,1.9350690804965414,0.0,1,0,0.0,256,5,0,0,260,0.0,1.0
31562dce4242,dev_0d2c7feb,edge_device,1.8103205004749578,0.0,1,0,0.0,269,4,0,0,261,0.0,1.0
04d7546dabd7,dev_0d2c7feb,edge_device,1.6566393948823834,0.0,2,0,0.0,242,2,0,0,262,0.0,1.0
871ec3eb2215,dev_0d2c7feb,edge_device,1.41410113901357,0.0,3,0,0.0,410,4,0,0,263,0.0,1.0
1d8aab38308f,dev_0d2c7feb,edge_device,1.3373232559993358,0.0,3,0,0.0,443,3,0,0,264,0.0,1.0
4fab4594ba71,dev_0d2c7feb,edge_device,1.2342550999868878,0.0,2,0,0.0,150,3,0,0,265,0.0,1.0
69608b2de939,dev_0d2c7feb,edge_device,1.1089692677708984,0.0,1,0,0.0,212,3,0,0,266,0.0,1.0
de33bb32cc89,dev_0d2c7feb,edge_device,1.057272388825125,0.0,2,0,0.0,344,4,0,0,267,0.0,1.0
f6d7dd015298,dev_0d2c7feb,edge_device,0.9763752151594214,0.0,3,0,0.0,540,4,0,0,268,0.0,1.0
8747de76abeb,dev_0d2c7feb,edge_device,0.838105496263966,0.0,1,0,0.0,445,2,0,0,269,0.0,1.0
0633fc907ce8,dev_0d2c7feb,edge_device,0.8112634058471828,0.0,1,0,0.0,417,2,0,0,270,0.0,1.0
d5cfada068a5,dev_0d2c7feb,edge_device,0.7558882747862302,0.0,3,0,0.0,85,2,0,0,271,0.0,1.0
7da8022e40c3,dev_0d2c7feb,edge_device,0.7396911338692673,0.0,2,0,0.0,312,5,0,0,272,0.0,1.0
12d8afb6dcbf,dev_0d2c7feb,edge_device,0.6996577826169936,0.0,3,0,0.0,176,6,0,0,273,0.0,1.0
23f3144ad6a0,dev_0d2c7feb,edge_device,0.5926809318919117,0.0,1,0,0.0,365,3,0,0,274,0.0,1.0
482e037f9262,dev_0d2c7feb,edge_device,0.5753234102564002,0.0,2,0,0.0,382,2,0,0,275,0.0,1.0
22972d2f7925,dev_0d2c7feb,edge_device,0.5527809386371214,0.0,2,0,0.0,236,5,0,0,276,0.0,1.0
84aea97bd96f,dev_0d2c7feb,edge_device,0.5000274495202909,0.0,1,0,0.0,364,6,0,0,277,0.0,1.0
b50efa7d4667,dev_0d2c7feb,edge_device,0.37221946383756843,0.0,3,0,0.0,79,4,0,0,278,0.0,1.0
545e4c9e3b9b,dev_0d2c7feb,edge_device,0.3531925936880391,0.0,2,0,0.0,486,5,0,0,279,0.0,1.0
4aa102dd799c,dev_0d2c7feb,edge_device,0.3114203726628845,0.0,3,0,0.0,301,2,0,0,280,0.0,1.0
4b0ad4261ec0,dev_0d2c7feb,edge_device,0.2641068927854788,0.0,2,0,0.0,301,4,0,0,281,0.0,1.0
34e841b02aec,dev_0d2c7feb,edge_device,0.196529674803675,0.0,2,0,0.0,399,6,0,0,282,0.0,1.0
b02502690aec,dev_0d2c7feb,edge_device,0.17053040120400903,0.0,1,0,0.0,234,2,0,0,283,0.0,1.0
08095c39501e,dev_0d2c7feb,edge_device,0.1655253333806581,0.0,3,0,0.0,402,6,0,0,284,0.0,1.0
0606f4516062,dev_0d2c7feb,edge_device,0.14542771087163414,0.0,1,0,0.0,245,3,0,0,285,0.0,1.0
26f244c55834,dev_0d2c7feb,edge_device,0.09784353613139088,0.0,2,0,0.0,527,5,0,0,286,0.0,1.0
0c5319a9b6ec,dev_0d2c7feb,edge_device,0.08742771430324205,0.0,1,0,0.0,482,3,0,0,287,0.0,1.0
e5017de69208,dev_0d2c7feb,edge_device,0.0801570144502012,0.0,3,0,0.0,318,5,0,0,288,0.0,1.0
6a8b03880bd7,dev_0d2c7feb,edge_device,0.07289929416908089,0.0,1,0,0.0,122,2,0,0,289,0.0,1.0
b01f8eaee51c,dev_0d2c7feb,edge_device,0.03361502703186469,0.0,1,0,0.0,291,3,0,0,290,0.0,1.0
8ad12f32a58f,dev_0d2c7feb,edge_device,0.10449456722014408,0.0,2,0,0.0,327,4,0,0,291,0.0,1.0
a7c206868a68,dev_0d2c7feb,edge_device,0.10655806463277576,0.0,1,0,0.0,451,2,0,0,292,0.0,1.0
ba0580490bbd,dev_0d2c7feb,edge_device,0.1881764953488239,0.0,1,0,0.0,591,3,0,0,293,0.0,1.0
96ca8c75a608,dev_0d2c7feb,edge_device,0.1892913224651019,0.0,2,0,0.0,349,6,0,0,294,0.0,1.0
be6e8a71c116,dev_0d2c7feb,edge_device,0.22770800536747718,0.0,1,0,0.0,340,4,0,0,295,0.0,1.0
a860dadaaad3,dev_0d2c7feb,edge_device,0.2523697832955062,0.0,1,0,0.0,226,6,0,0,296,0.0,1.0
5d2f5ab71681,dev_0d2c7feb,edge_device,0.2735349641958679,0.0,1,0,0.0,351,6,0,0,297,0.0,1.0
941dbe2b8005,dev_0d2c7feb,edge_device,0.28416579320368945,0.0,2,0,0.0,272,3,0,0,298,0.0,1.0
62d31be851e2,dev_0d2c7feb,edge_device,0.34433194559334007,0.0,2,0,0.0,234,5,0,0,299,0.0,1.0
54ce3a0969cd,dev_0d2c7feb,edge_device,0.39353511938536273,0.0,1,0,0.0,363,6,0,0,300,0.0,1.0
0c3df35239f0,dev_0d2c7feb,edge_device,0.39554817618136284,0.0,2,0,0.0,361,5,0,0,301,0.0,1.0
cfd093fa4b52,dev_0d2c7feb,edge_device,0.434049729610795,0.0,2,0,0.0,231,4,0,0,302,0.0,1.0
122986f923a1,dev_0d2c7feb,edge_device,0.46861942335639356,0.0,1,0,0.0,289,3,0,0,303,0.0,1.0
8d8e5b9fdde4,dev_0d2c7feb,edge_device,0.4843576699480053,0.0,3,0,0.0,414,4,0,0,304,0.0,1.0
a60ad1cf0de4,dev_0d2c7feb,edge_device,0.5074859289962863,0.0,2,0,0.0,378,2,0,0,305,0.0,1.0
d8bd47dc04e9,dev_0d2c7feb,edge_device,0.5001879934005282,0.0,2,0,0.0,336,4,0,0,306,0.0,1.0
969a0629cf70,dev_0d2c7feb,edge_device,0.4968477855385168,0.0,3,0,0.0,361,4,0,0,307,0.0,1.0
76a7f78eca5d,dev_0d2c7feb,edge_device,0.5282130226373852,0.0,1,0,0.0,70,6,0,0,308,0.0,1.0
afdafd6fb8b5,dev_0d2c7feb,edge_device,0.5515095451677976,0.0,2,0,0.0,475,5,0,0,309,0.0,1.0
0e9fc5b9eb5d,dev_0d2c7feb,edge_device,0.660558628365214,0.0,1,0,0.0,365,2,0,0,310,0.0,1.0
bf3417e3dec4,dev_0d2c7feb,edge_device,0.6733505238540175,0.0,2,0,0.0,330,5,0,0,311,0.0,1.0
a684b70b5c3b,dev_0d2c7feb,edge_device,0.66615656215531,0.0,3,0,0.0,511,6,0,0,312,0.0,1.0
ce171f87a768,dev_0d2c7feb,edge_device,0.6870803956352824,0.0,3,0,0.0,356,2,0,0,313,0.0,1.0
d8ad5f692fad,dev_0d2c7feb,edge_device,0.7397269581824147,0.0,2,0,0.0,320,4,0,0,314,0.0,1.0
7014f054f5bb,dev_0d2c7feb,edge_device,0.7307355570434567,0.0,2,0,0.0,329,5,0,0,315,0.0,1.0
c49b5eb41b3d,dev_0d2c7feb,edge_device,0.7504121840683101,0.0,2,0,0.0,345,6,0,0,316,0.0,1.0
3c8c34604cad,dev_0d2c7feb,edge_device,0.798198176355711,0.0,2,0,0.0,181,6,0,0,317,0.0,1.0
b346f89be2c4,dev_0d2c7feb,edge_device,0.8079091605517799,0.0,3,0,0.0,312,5,0,0,318,0.0,1.0
29ee5bfd6173,dev_0d2c7feb,edge_device,0.866723166553049,0.0,3,0,0.0,315,5,0,0,319,0.0,1.0
47b517835815,dev_0d2c7feb,edge_device,0.9443307711080521,0.0,3,0,0.0,252,2,0,0,320,0.0,1.0
81d246d08dc8,dev_0d2c7feb,edge_device,0.9323777943333496,0.0,1,0,0.0,348,6,0,0,321,0.0,1.0
84f6083c45bf,dev_0d2c7feb,edge_device,0.9540102180289841,0.0,2,0,0.0,150,6,0,0,322,0.0,1.0
533fcbf2133b,dev_0d2c7feb,edge_device,1.0700541677364384,0.0,2,0,0.0,535,6,0,0,323,0.0,1.0
6f6cb6cd71e5,dev_0d2c7feb,edge_device,1.1641242519619457,0.0,1,0,0.0,532,5,0,0,324,0.0,1.0
857a4fb9a82b,dev_0d2c7feb,edge_device,1.1374670376994676,0.0,2,0,0.0,378,4,0,0,325,0.0,1.0
c20dff02a8b3,dev_0d2c7feb,edge_device,1.128686772826875,0.0,2,0,0.0,455,2,0,0,326,0.0,1.0
7f9e66bc29a8,dev_0d2c7feb,edge_device,1.2063418850027219,0.0,1,0,0.0,314,3,0,0,327,0.0,1.0
6d084f8eb8aa,dev_0d2c7feb,edge_device,1.4952122291780903,0.0,3,0,0.0,347,5,0,0,328,0.0,1.0
b21fa658d99f,dev_0d2c7feb,edge_device,1.5422558449128232,0.0,2,0,0.0,244,2,0,0,329,0.0,1.0
82a5ae351c8a,dev_0d2c7feb,edge_device,1.5085238612223868,0.0,1,0,0.0,300,4,0,0,330,0.0,1.0
07be23aac572,dev_0d2c7feb,edge_device,1.4538919959758962,0.0,1,0,0.0,482,6,0,0,331,0.0,1.0
cb9b32534441,dev_0d2c7feb,edge_device,1.4037070251816017,0.0,1,0,0.0,219,4,0,0,332,0.0,1.0
218be24553d7,dev_0d2c7feb,edge_device,1.3573766125796807,0.0,1,0,0.0,246,4,0,0,333,0.0,1.0
73a425d7db09,dev_0d2c7feb,edge_device,1.3144141540411658,0.0,1,0,0.0,230,3,0,0,334,0.0,1.0
2ce4192af26a,dev_0d2c7feb,edge_device,1.274415639176276,0.0,2,0,0.0,433,4,0,0,335,0.0,1.0
daac89a2e572,dev_0d2c7feb,edge_device,1.2370424207723973,0.0,2,0,0.0,278,4,0,0,336,0.0,1.0
ab5e2810ddda,dev_0d2c7feb,edge_device,1.2020081874868633,0.0,2,0,0.0,315,4,0,0,337,0.0,1.0
9bb6ea635905,dev_0d2c7feb,edge_device,1.1690689787810373,0.0,3,0,0.0,358,5,0,0,338,0.0,1.0
3cddad2b9ce1,dev_0d2c7feb,edge_device,1.1380154361635664,0.0,1,0,0.0,214,4,0,0,339,0.0,1.0
af3df850609e,dev_0d2c7feb,edge_device,3.5409372624405386,0.0,3,0,0.0,281,4,0,0,340,0.0,1.0
c3fa4c6593ca,dev_0d2c7feb,edge_device,2.8472094153303535,0.0,3,0,0.0,461,2,0,0,341,0.0,1.0
21b8fc2b551f,dev_0d2c7feb,edge_device,2.1564561037472765,0.0,3,0,0.0,41,2,0,0,342,0.0,1.0
549480ebdfd4,dev_0d2c7feb,edge_device,1.8307595296977655,0.0,2,0,0.0,331,2,0,0,343,0.0,1.0
cdd760264a25,dev_0d2c7feb,edge_device,1.4732296006148673,0.0,1,0,0.0,238,3,0,0,344,0.0,1.0
c66279523354,dev_0d2c7feb,edge_device,1.2468774017414528,0.0,1,0,0.0,445,5,0,0,345,0.0,1.0
f7a3eacd914e,dev_0d2c7feb,edge_device,1.0180412975085331,0.0,2,0,0.0,141,5,0,0,346,0.0,1.0
3ab52beab8c2,dev_0d2c7feb,edge_device,0.9806468029328304,0.0,1,0,0.0,213,2,0,0,347,0.0,1.0
007d90ed177b,dev_0d2c7feb,edge_device,0.8776664766811222,0.0,1,0,0.0,411,2,0,0,348,0.0,1.0
ffb8ce653c8c,dev_0d2c7feb,edge_device,0.8572434517211962,0.0,1,0,0.0,258,2,0,0,349,0.0,1.0
d4e65b3d2200,dev_0d2c7feb,edge_device,0.800914783363486,0.0,1,0,0.0,288,4,0,0,350,0.0,1.0
e937bdba0bc5,dev_0d2c7feb,edge_device,0.7095524932345025,0.0,1,0,0.0,490,6,0,0,351,0.0,1.0
098aef0d6765,dev_0d2c7feb,edge_device,0.671779762766506,0.0,2,0,0.0,127,4,0,0,352,0.0,1.0
54bd089dc059,dev_0d2c7feb,edge_device,0.6492054703718505,0.0,1,0,0.0,583,5,0,0,353,0.0,1.0
47200860b4b9,dev_0d2c7feb,edge_device,0.5607879867298933,0.0,1,0,0.0,423,2,0,0,354,0.0,1.0
de51064a476f,dev_0d2c7feb,edge_device,0.5291020912455048,0.0,1,0,0.0,111,4,0,0,355,0.0,1.0
b391fb75544b,dev_0d2c7feb,edge_device,0.5125632223402353,0.0,2,0,0.0,251,5,0,0,356,0.0,1.0
2de4ff581342,dev_0d2c7feb,edge_device,0.4489662262387197,0.0,1,0,0.0,204,5,0,0,357,0.0,1.0
11b08bbf79e9,dev_0d2c7feb,edge_device,0.4398060953721047,0.0,2,0,0.0,270,2,0,0,358,0.0,1.0
3eff9e752248,dev_0d2c7feb,edge_device,0.43379730369523306,0.0,2,0,0.0,213,4,0,0,359,0.0,1.0
023495f6bdf9,dev_0d2c7feb,edge_device,0.3031854061059251,0.0,3,0,0.0,241,6,0,0,360,0.0,1.0
0f14594765cd,dev_0d2c7feb,edge_device,0.2563550997175422,0.0,3,0,0.0,239,6,0,0,361,0.0,1.0
907a8951592a,dev_0d2c7feb,edge_device,0.2097194379598096,0.0,3,0,0.0,301,4,0,0,362,0.0,1.0
071603d842d0,dev_0d2c7feb,edge_device,0.17578900262763095,0.0,1,0,0.0,366,5,0,0,363,0.0,1.0
89547c25fa80,dev_0d2c7feb,edge_device,0.15464576463169372,0.0,1,0,0.0,381,4,0,0,364,0.0,1.0
8eb831e14037,dev_0d2c7feb,edge_device,0.12069598424233659,0.0,2,0,0.0,272,6,0,0,365,0.0,1.0
342bf31754fe,dev_0d2c7feb,edge_device,0.11278988189250568,0.0,1,0,0.0,155,3,0,0,366,0.0,1.0
84c6ee33f78c,dev_0d2c7feb,edge_device,0.09832914951127805,0.0,1,0,0.0,177,2,0,0,367,0.0,1.0
687b744e780c,dev_0d2c7feb,edge_device,0.08056357276144335,0.0,1,0,0.0,407,2,0,0,368,0.0,1.0
c5cd09eb23a0,dev_0d2c7feb,edge_device,0.07626884468738887,0.0,1,0,0.0,410,3,0,0,369,0.0,1.0
4640788b2df8,dev_0d2c7feb,edge_device,0.0719854845299382,0.0,1,0,0.0,165,3,0,0,370,0.0,1.0
87527119cda7,dev_0d2c7feb,edge_device,0.05274529036823434,0.0,3,0,0.0,411,5,0,0,371,0.0,1.0
4913364d683e,dev_0d2c7feb,edge_device,0.055619341583675465,0.0,3,0,0.0,292,5,0,0,372,0.0,1.0
3d36c82db7d4,dev_0d2c7feb,edge_device,0.07610976543021408,0.0,2,0,0.0,125,6,0,0,373,0.0,1.0
90c86e750951,dev_0d2c7feb,edge_device,0.08235570285469934,0.0,2,0,0.0,267,2,0,0,374,0.0,1.0
5fe63032ecd6,dev_0d2c7feb,edge_device,0.11744016567102503,0.0,3,0,0.0,246,5,0,0,375,0.0,1.0
4d6ca66bbdb8,dev_0d2c7feb,edge_device,0.18168241030628532,0.0,1,0,0.0,329,6,0,0,376,0.0,1.0
195cb34de3a0,dev_0d2c7feb,edge_device,0.3122215094348548,0.0,2,0,0.0,292,4,0,0,377,0.0,1.0
c4c6fbdb40f4,dev_0d2c7feb,edge_device,0.42375543901774576,0.0,2,0,0.0,215,3,0,0,378,0.0,1.0
4f54db669e82,dev_0d2c7feb,edge_device,0.47067450283058804,0.0,2,0,0.0,258,2,0,0,379,0.0,1.0
018ad79a5dea,dev_0d2c7feb,edge_device,0.4716842894757135,0.0,2,0,0.0,296,3,0,0,380,0.0,1.0
da00726a8657,dev_0d2c7feb,edge_device,0.4918870160003659,0.0,3,0,0.0,364,4,0,0,381,0.0,1.0
41d818718c1d,dev_0d2c7feb,edge_device,0.5273866961679039,0.0,2,0,0.0,398,4,0,0,382,0.0,1.0
e6fdef50e792,dev_0d2c7feb,edge_device,0.5586313269918072,0.0,1,0,0.0,469,5,0,0,383,0.0,1.0
82211ea72004,dev_0d2c7feb,edge_device,0.5698889299594462,0.0,1,0,0.0,337,6,0,0,384,0.0,1.0
c2941ea5aeb6,dev_0d2c7feb,edge_device,0.5889663605164437,0.0,2,0,0.0,189,2,0,0,385,0.0,1.0
9fd83785985f,dev_0d2c7feb,edge_device,0.5838962945823039,0.0,1,0,0.0,381,5,0,0,386,0.0,1.0
a7d5791cf3c5,dev_0d2c7feb,edge_device,0.6191558654201219,0.0,3,0,0.0,259,6,0,0,387,0.0,1.0
4a4c34632137,dev_0d2c7feb,edge_device,0.751035316771402,0.0,3,0,0.0,397,3,0,0,388,0.0,1.0
d5fbf6513c4b,dev_0d2c7feb,edge_device,0.8800571859448268,0.0,3,0,0.0,163,6,0,0,389,0.0,1.0
59505b7d74ed,dev_0d2c7feb,edge_device,0.8949907893067496,0.0,1,0,0.0,206,3,0,0,390,0.0,1.0
3b9a6fa31db4,dev_0d2c7feb,edge_device,0.917623824007907,0.0,1,0,0.0,198,6,0,0,391,0.0,1.0
32de9ce7b1c6,dev_0d2c7feb,edge_device,0.9558564994370832,0.0,3,0,0.0,278,6,0,0,392,0.0,1.0
1859bc27529f,dev_0d2c7feb,edge_device,0.9556851842580097,0.0,3,0,0.0,139,6,0,0,393,0.0,1.0
6ac586bd9c47,dev_0d2c7feb,edge_device,1.062354683899978,0.0,2,0,0.0,354,3,0,0,394,0.0,1.0
24e147db00f0,dev_0d2c7feb,edge_device,1.0820088976664812,0.0,1,0,0.0,312,4,0,0,395,0.0,1.0
dfb9597e0c1b,dev_0d2c7feb,edge_device,1.0678507240259918,0.0,2,0,0.0,245,6,0,0,396,0.0,1.0
37bbf337b2e5,dev_0d2c7feb,edge_device,1.1034691084849866,0.0,3,0,0.0,157,6,0,0,397,0.0,1.0
19693509faf5,dev_0d2c7feb,edge_device,1.0881827308740708,0.0,1,0,0.0,276,5,0,0,398,0.0,1.0
0313f2b6c3e5,dev_0d2c7feb,edge_device,1.0777260356706873,0.0,2,0,0.0,254,6,0,0,399,0.0,1.0
e2c2c49882b0,dev_0d2c7feb,edge_device,1.051491321570741,0.0,1,0,0.0,388,4,0,0,400,0.0,1.0
3ae7564bd8d9,dev_0d2c7feb,edge_device,1.0712482937654741,0.0,3,0,0.0,408,4,0,0,401,0.0,1.0
2977b0700a08,dev_0d2c7feb,edge_device,1.081867518710411,0.0,3,0,0.0,50,4,0,0,402,0.0,1.0
228c74d6b585,dev_0d2c7feb,edge_device,1.1121651641643016,0.0,1,0,0.0,399,4,0,0,403,0.0,1.0
cd1b3f2f70c6,dev_0d2c7feb,edge_device,1.1933466676541993,0.0,1,0,0.0,214,5,0,0,404,0.0,1.0
77db0baa673b,dev_0d2c7feb,edge_device,1.2736152115518795,0.0,2,0,0.0,168,6,0,0,405,0.0,1.0
cce8e1a812b9,dev_0d2c7feb,edge_device,1.320262145204448,0.0,1,0,0.0,181,6,0,0,406,0.0,1.0
89cb07e3c60d,dev_0d2c7feb,edge_device,1.2917694030312943,0.0,1,0,0.0,575,6,0,0,407,0.0,1.0
80c308b34b2b,dev_0d2c7feb,edge_device,1.2926581243025186,0.0,1,0,0.0,312,5,0,0,408,0.0,1.0
dd5b956f16c7,dev_0d2c7feb,edge_device,1.2541033963573693,0.0,2,0,0.0,280,3,0,0,409,0.0,1.0
2ea0d4a3b337,dev_0d2c7feb,edge_device,1.2180148951205405,0.0,1,0,0.0,308,5,0,0,410,0.0,1.0
e783db424463,dev_0d2c7feb,edge_device,1.1841300627031461,0.0,1,0,0.0,521,5,0,0,411,0.0,1.0
50965573b77a,dev_0d2c7feb,edge_device,1.152224306832529,0.0,1,0,0.0,88,5,0,0,412,0.0,1.0
33726d8da320,dev_0d2c7feb,edge_device,1.1221042036409514,0.0,2,0,0.0,227,4,0,0,413,0.0,1.0
b5c3601e6e2a,dev_0d2c7feb,edge_device,1.0936021327305003,0.0,3,0,0.0,5,3,0,0,414,0.0,1.0
08da57f977f0,dev_0d2c7feb,edge_device,1.0665720007561243,0.0,3,0,0.0,391,5,0,0,415,0.0,1.0
0b6cf627fcc2,dev_0d2c7feb,edge_device,1.0408858016167362,0.0,1,0,0.0,262,3,0,0,416,0.0,1.0
5c59ccfbeec8,dev_0d2c7feb,edge_device,4.1536429662133925,0.0,1,0,0.0,71,2,0,0,417,0.0,1.0
64b1e78e21ca,dev_0d2c7feb,edge_device,2.5824546622172275,0.0,1,0,0.0,193,2,0,0,418,0.0,1.0
bcab16286ece,dev_0d2c7feb,edge_device,2.3534636529116995,0.0,1,0,0.0,387,4,0,0,419,0.0,1.0
16c419739760,dev_0d2c7feb,edge_device,2.1302951856130656,0.0,3,0,0.0,127,2,0,0,420,0.0,1.0
5ff04a903768,dev_0d2c7feb,edge_device,1.9932005019290384,0.0,2,0,0.0,447,2,0,0,421,0.0,1.0
4dc21c5b5a2f,dev_0d2c7feb,edge_device,1.763412437003497,0.0,3,0,0.0,284,6,0,0,422,0.0,1.0
c8f29f810dc7,dev_0d2c7feb,edge_device,1.5639807208168433,0.0,2,0,0.0,469,6,0,0,423,0.0,1.0
93f00f8f3f04,dev_0d2c7feb,edge_device,1.4597853845216344,0.0,1,0,0.0,183,6,0,0,424,0.0,1.0
0f6027a3ab17,dev_0d2c7feb,edge_device,1.3310782527326468,0.0,1,0,0.0,270,2,0,0,425,0.0,1.0
ebcb0b1b5632,dev_0d2c7feb,edge_device,1.2460815968490027,0.0,3,0,0.0,356,3,0,0,426,0.0,1.0
859774fcd1e0,dev_0d2c7feb,edge_device,1.1078808337408468,0.0,3,0,0.0,159,5,0,0,427,0.0,1.0
9be85b73df5c,dev_0d2c7feb,edge_device,1.0724420689950374,0.0,2,0,0.0,159,4,0,0,428,0.0,1.0
cb01af8c6c2c,dev_0d2c7feb,edge_device,1.003019048474736,0.0,1,0,0.0,168,6,0,0,429,0.0,1.0
75789b867aa8,dev_0d2c7feb,edge_device,0.8243634860988652,0.0,2,0,0.0,335,3,0,0,430,0.0,1.0
0692a288b211,dev_0d2c7feb,edge_device,0.7752828167067243,0.0,2,0,0.0,554,3,0,0,431,0.0,1.0
bd0ea8b56cb7,dev_0d2c7feb,edge_device,0.6657711106964767,0.0,3,0,0.0,331,6,0,0,432,0.0,1.0
