session_id,seq_risk_score,has_sequence_score
a0c391360da4,5.37549e-07,1
7ac3b95817c0,5.7999716e-07,1
3ef4ad781a7d,6.6522927e-07,1
0df56909ba3a,7.121723e-07,1
b213a29f6f93,6.3894385e-07,1
95bed61b3b8f,6.188293e-07,1
f83378e071d4,6.6284167e-07,1
ee650ec54a15,2.9899402e-07,1
15ad1232c64d,3.0331282e-07,1
9ba024ec6396,3.2797993e-07,1
ea49a7ec8c83,7.158359e-07,1
ca7e0cc84ba6,8.871049e-07,1
a70938857395,9.640825e-07,1
6635cefcd9ec,1.1470958e-06,1
ce4ab654c651,7.909388e-07,1
e34051cdf67e,6.015553e-07,1
5adabe7c476c,3.8047617e-07,1
542a93b744ae,3.111506e-07,1
31f1fb4dff11,4.961072e-07,1
aa6458983cb6,5.1719394e-07,1
d85a8571c346,1.5999922e-06,1
01bf60f8b4e2,1.9525978e-06,1
5254a5ea677e,1.6556472e-06,1
5121f802e5d5,1.4166272e-06,1
5f4b6af7d9ee,1.2784681e-06,1
d3c827b77e21,7.590438e-07,1
b32113f1fbc5,6.0502566e-07,1
36e61375b2fe,5.2176085e-07,1
78d764681ba8,5.9139825e-07,1
c9a60f711a0c,6.477808e-07,1
72eea3a06347,8.57804e-07,1
758fc082941f,7.1081973e-07,1
8c0ac31d252d,6.757445e-07,1
a329f4fc3378,4.5660997e-07,1
e0f60640f7bc,3.4092292e-07,1
c372554a6347,7.6486356e-07,1
8fffcbdace9b,9.903887e-07,1
40e4347447e2,1.0064421e-06,1
5842f99b7731,9.175413e-07,1
9cc29856ad10,8.646098e-07,1
7b2fab773212,9.237064e-07,1
30771d4cc9df,7.1950393e-07,1
5551a1b963ff,5.24301e-07,1
0615fb7fca5d,5.4510565e-07,1
21ed1f0bbee4,2.7262539e-07,1
06c59103bd5e,3.874281e-07,1
a37d242cafb6,5.02004e-07,1
ad4e3c002d92,4.0672236e-07,1
8392fc12c0bf,3.0066724e-07,1
eb260e2339db,6.473493e-07,1
d76d03750018,8.2297424e-07,1
2cc0fb08d7f3,9.602309e-07,1
94141575c316,8.2862954e-07,1
3d4a3475c58f,4.470156e-07,1
7c1cb8bc7775,3.6240382e-07,1
8a586ddc0428,3.25819e-07,1
0377cd3c4572,3.7403407e-07,1
07a94a0d7749,7.2710485e-08,1
8809c1faf147,2.9498588e-07,1
99da68bdbea7,3.8344916e-07,1
b4abda6d0a8e,4.864636e-07,1
06739c3aa24a,4.3037716e-07,1
faafd2640424,4.847758e-07,1
574a2f2a3c56,3.4328988e-07,1
474750ef73b0,4.162387e-07,1
a7075f5a9167,3.6989374e-07,1
c0857fe60613,6.4032287e-07,1
c1d2e2284d29,8.9742423e-07,1
1cbde0949ea7,8.75438e-07,1
625effee62d1,9.639426e-07,1
17c2fda92555,1.0631566e-06,1
d712aec96ec0,8.580548e-07,1
4ead1430a7dc,9.963424e-07,1
e177f82cb5b1,5.7051363e-07,1
2e52664404c8,5.634977e-07,1
714e8ed18515,4.3562403e-07,1
ef9a5780297a,2.3355099e-07,1
d8b91691a7d4,3.028767e-07,1
7e768bb49824,4.777773e-07,1
8bd2aed2bf74,5.0787145e-07,1
bcf3fbe59058,3.7804566e-07,1
fdf2b3113f20,3.007438e-07,1
bcf1d6eaca81,3.098838e-07,1
e3e0987f2be2,4.4315578e-07,1
97625c01d06d,2.413793e-07,1
1f2b2f46e871,3.1957026e-07,1
18b05105798a,8.180182e-07,1
6b2126c179e5,1.4463701e-06,1
3d4807efe2e9,1.5379471e-06,1
e0c02de636d4,1.4378239e-06,1
a9c3afabe589,9.213998e-07,1
1a9e28f37ef5,8.757502e-07,1
6e7409b21e1e,7.998483e-07,1
156a803d7138,5.622086e-07,1
8b940f847875,5.7278527e-07,1
c7b62e596af2,3.9776845e-07,1
21ddc3a55020,2.0016806e-07,1
7e68a568e01a,3.783537e-07,1
4aacdeb7416a,3.9057247e-07,1
c485f4930f4b,6.065456e-07,1
04a40e3c53f2,6.886987e-07,1
c91050949a88,4.04815e-07,1
330f9b74c844,6.625539e-07,1
770ee6a87885,3.9968924e-07,1
73fed041d5c5,3.309103e-07,1
cb0b62563662,4.3728426e-07,1
4569994b3bf4,5.015893e-07,1
d2c1abb68200,5.160773e-07,1
74b74533cd79,3.1576772e-07,1
84a2abfed7b9,4.4122714e-07,1
9354d559fd7c,5.190957e-07,1
15d0f831778f,5.3587496e-07,1
737c4a2516c8,8.1441215e-07,1
0430a2c2e944,1.0869982e-06,1
398cfeb00a30,1.1304891e-06,1
ea045fd37305,1.3879547e-06,1
a76ae4077b27,1.5210572e-06,1
6ad3cfa51483,1.1618313e-06,1
a078e2e314f1,1.2031836e-06,1
d4840f4bb6aa,9.482277e-07,1
5834f5def540,5.931801e-07,1
e87a79bd3a12,6.93064e-07,1
47a3ec910dc5,3.7564507e-07,1
c2e2a4610fc2,4.9268306e-07,1
4eed0b402d0c,4.7499327e-07,1
fdde377d043e,5.974276e-07,1
303e714fa8b5,4.647235e-07,1
3611d4b188f3,4.5806192e-07,1
677a64bc33c6,5.266373e-07,1
9876979a3e43,3.1944126e-07,1
f9e17e52e818,6.360079e-07,1
dc6aef7b5453,6.674709e-07,1
523d1ef3b225,7.944228e-07,1
018a0b272c41,7.213755e-07,1
1bdd017213ce,6.414189e-07,1
8c6baf4b2e43,6.9152253e-07,1
c8496dfca5ac,5.8152335e-07,1
e9661518c41c,6.998536e-07,1
c7221fe33c34,5.91795e-07,1
30ad85a296dd,4.3462896e-07,1
38be6bb207ee,6.250636e-07,1
e90df4a83d42,6.081395e-07,1
42a3df6da625,6.188598e-07,1
7c3475a490f1,6.6389725e-07,1
fc143601f5f4,3.905471e-07,1
1c2b307a35cc,3.5527742e-07,1
b1d3ef5f4554,3.7348957e-07,1
a6e81504b86d,3.2583944e-07,1
28354c436620,3.80565e-07,1
24df320cc120,4.2746646e-07,1
3ae24434ad67,8.8415277e-07,1
a0cdf3f0365b,7.797352e-07,1
803ebce6d232,7.565395e-07,1
bbd1a4c0896b,1.1855635e-06,1
669513599d95,7.362814e-07,1
fca5c78d17b0,7.3291193e-07,1
c0efcb9c390a,6.324119e-07,1
adca6705e851,3.6774154e-07,1
fadaf225ec0f,4.0456186e-07,1
2978675a655d,4.584189e-07,1
bb63fc240c55,4.3207288e-07,1
df9e4060a964,6.9534656e-07,1
b0a6824e4e91,6.089572e-07,1
afe4e105c2d2,6.256921e-07,1
a2c9508cf09b,4.901134e-07,1
45d0a8dbb1d3,2.2513599e-07,1
932d3de42edb,2.2555076e-07,1
e37451449afd,2.8668103e-07,1
5f55396cbf82,3.5130574e-07,1
8ce422afa1bf,5.160952e-07,1
50aeb39b0efa,9.776526e-07,1
d99dbce44a6b,1.1703819e-06,1
7ad66bb95210,1.0348384e-06,1
d368da541a2d,1.140497e-06,1
067ca848e0bc,1.4000993e-06,1
560a35318282,6.132196e-07,1
23b9e2fea146,4.1018328e-07,1
0dc438644a9c,1.4334786e-06,1
ce5c87e6894e,1.5407717e-06,1
d1e5160cf3d2,1.3060577e-06,1
16cd3d5857a2,9.017528e-07,1
7faf1aab908a,4.9547594e-07,1
0d71c9c0af29,2.9476408e-07,1
60c961bca1c7,5.1405453e-07,1
ed44f5a0ae76,4.8579926e-07,1
df34c9331be0,2.6674485e-07,1
db03f9bdd27e,2.8033912e-07,1
5e2fbdb6a9b4,2.8306528e-07,1
a79ebf59a37a,4.0709907e-07,1
05314954477b,5.1010204e-07,1
48bdb1892eb2,7.156061e-07,1
7a102a6b70df,4.5798535e-07,1
ec9721e89538,5.620605e-07,1
7a2c9bae9c29,5.235526e-07,1
15a5b2b3bf1b,5.9095333e-07,1
d1a9fcb43cc8,4.875776e-07,1
d1c08dd8b443,5.2379414e-07,1
d018167f6b56,3.454495e-07,1
2c4f66aacd11,3.1342898e-07,1
7b45b089b56c,1.7863496e-07,1
e10add91eb5b,3.05156e-07,1
9af873165acc,2.841323e-07,1
95fb8654208d,1.9499574e-07,1
27735c0e36e5,2.6144505e-07,1
fa9089f83989,2.4302872e-07,1
0e1758848f74,3.363274e-07,1
1100ff573ceb,5.506693e-07,1
78bcd872cfad,6.92718e-07,1
c3df5bee5a01,5.881548e-07,1
f38288775599,8.3212694e-07,1
78a07207100a,7.116245e-07,1
567f27f69e0b,7.1816817e-07,1
d7d46d4d8a15,5.141583e-07,1
803a8fedaf6f,5.067258e-07,1
0b2a747a23c4,2.2834085e-07,1
ac2a1f941755,1.908412e-07,1
adfcb7938e9c,2.6721918e-07,1
0c9221f01893,3.8614345e-07,1
0920d78f9d81,3.4990137e-07,1
a1d78015125c,2.7482e-07,1
01b782bc841a,3.5037237e-07,1
2637a66d64d1,2.7839894e-07,1
2c473de4587e,3.1294329e-07,1
aba1dc213884,4.3846956e-07,1
011f2b646965,2.5354063e-07,1
70e3a1762ecc,2.7778793e-07,1
172aa087f301,4.953793e-07,1
3731f5bc13d7,3.0754302e-07,1
ea2315824a53,2.998974e-07,1
c0d3b3a705a6,3.4319288e-07,1
05d5aa4aca87,8.810535e-08,1
76023649f82a,3.9118945e-07,1
1929659a8b01,6.469093e-07,1
9fe3263547bb,6.00143e-07,1
c0d54f43e808,8.2787477e-07,1
6a21dc0a08b2,5.3607255e-07,1
5e9b6cf17307,3.179842e-07,1
ef703dd7efc6,2.2227918e-07,1
c43291c3bc35,4.0365165e-07,1
8d16cd2e0dc6,3.9485116e-07,1
c8e5ac6bbfc9,3.6484067e-07,1
c3dac3777778,4.5213122e-07,1
9d5f3784b60c,6.5670275e-07,1
0145505519ee,7.5546467e-07,1
5d48bc3de105,7.995464e-07,1
9f83a919bf81,1.1401909e-06,1
901c92368039,4.9772683e-07,1
9171f6510b26,6.3488e-07,1
bf34423618c5,6.3647593e-07,1
2d880192794c,8.302176e-07,1
550ec3687206,9.304514e-07,1
44929cbee841,7.5305644e-07,1
56a9dfeb3cb7,7.415129e-07,1
7463cdcbf1c5,6.495892e-07,1
0ab1bf5ed8df,5.493014e-07,1
7a1150fe8f4c,5.903314e-07,1
82611a77478b,8.997961e-07,1
c770ef320838,7.289859e-07,1
e321dfbb9bfe,7.5426937e-07,1
c137986635f3,6.9454734e-07,1
0bc698d2dece,6.272776e-07,1
bc1ce7427915,4.588761e-07,1
077f3d81d09e,5.420572e-07,1
67645bda8f07,7.790356e-07,1
e2ba5aead665,4.875963e-07,1
aa0d7a39592a,8.666976e-07,1
f16bd3aad029,5.944181e-07,1
f10f29275415,1.3529555e-06,1
5348425d311c,1.5249192e-06,1
6859214d36e9,1.569812e-06,1
1c0cdc41a78c,1.2440566e-06,1
e155fddc9cbf,1.0927906e-06,1
c85bf64974cf,9.642389e-07,1
dc32ccee46f8,6.0961963e-07,1
4bbe468d5887,5.0093837e-07,1
f85fa6a0b3a7,4.6355078e-07,1
df3615392d11,4.643089e-07,1
20414baeb54c,5.421426e-07,1
fa03c59e3412,3.7354744e-07,1
734fbbe4485b,5.656772e-07,1
b213bc3b3a82,5.5510367e-07,1
d64ae3e6035c,4.5493357e-07,1
91c3b152fe71,5.048413e-07,1
b7d8fec8257b,5.72451e-07,1
d052a77bf074,5.3840523e-07,1
6d1faf1c39c8,8.7181957e-07,1
08cc948deb15,9.125168e-07,1
84ac1ead9af4,4.053272e-07,1
d7a4062ce5c9,7.3583345e-07,1
ee1691b7ab23,2.9477556e-07,1
e2b36681c516,2.7699244e-07,1
385533a0eecf,2.654983e-07,1
97aee6c1d169,2.6817872e-07,1
cf8c51b04851,1.0224725e-06,1
02dd1810ef95,7.3389003e-07,1
8dc5aa84862f,7.3277346e-07,1
21ba21a30570,7.07366e-07,1
46f717f1c79b,5.212821e-07,1
b8b9138418dd,3.6671125e-07,1
e6091fefbc77,3.190704e-07,1
6e348a6febf6,7.392107e-07,1
49aa4b563be5,4.427645e-07,1
0426771245e8,5.2797657e-07,1
e929137a938f,5.758089e-07,1
f136d0c22f61,7.384418e-07,1
9a23ae07570f,6.465797e-07,1
114f7e206715,6.4051983e-07,1
c523aec7c312,4.4430095e-07,1
dbc5d8c0d23e,4.2336305e-07,1
c7e8484d2be6,5.469168e-07,1
da3b90b1b7b9,5.334131e-07,1
d740b52c5a9a,6.1705845e-07,1
dc3a39918970,5.77877e-07,1
09bd8823cb6d,4.019246e-07,1
42f7f9b8633b,4.6981296e-07,1
434cc6dee776,5.514129e-07,1
3e3b3f3b1964,6.4545543e-07,1
fc5d44786c46,1.0832065e-06,1
ae515a9d9663,1.1345986e-06,1
bfdfede3df12,7.606846e-07,1
904ed159feaa,7.196696e-07,1
21a9596bd434,6.9007336e-07,1
74cd1c3f9d3c,6.804815e-07,1
67ef35d9a703,6.422849e-07,1
184574a0384b,4.6983422e-07,1
a085ffbb7764,6.1112314e-07,1
f13680c0fe4d,4.88362e-07,1
e28acc42b166,5.527641e-07,1
82163c0ff844,6.3491325e-07,1
f62f2ffec0d0,6.4469526e-07,1
5c358df1205a,3.9046589e-07,1
c81f33b69e0a,3.5367592e-07,1
8200dee27f07,3.2274923e-07,1
39817e488e89,3.0033232e-07,1
62915a14774a,4.4643852e-07,1
bb911b8f206d,6.4433124e-07,1
134d9d54ea4d,5.959688e-07,1
d48fa8996350,5.5324705e-07,1
d273cb0ffc9a,8.097649e-07,1
f2b201634c0d,7.591931e-07,1
1be70b1b27b8,6.165063e-07,1
291ad7d44434,5.7482777e-07,1
7c3cce8c37c5,6.6986814e-07,1
72cefc55c117,6.128152e-07,1
4d279650efbe,4.7241522e-07,1
5e9929ba8759,1.5826708e-06,1
fba06f3e89c4,1.6985277e-06,1
cfd3f13d0e10,1.3332705e-06,1
1dcfe2986961,1.5949292e-06,1
dd8ecb718f06,9.770994e-07,1
4602b1acdb74,1.0414906e-06,1
07c75fcecce8,8.303281e-07,1
de9c61023f60,8.319877e-07,1
870e104b4ec0,8.808455e-07,1
0ae6d4ae9b0d,7.086583e-07,1
debd45700e8c,5.85115e-07,1
824776a8f8f2,4.1639535e-07,1
d5235e49dc7d,4.599269e-07,1
d7bc775f016f,5.233015e-07,1
017a85e7b011,6.052216e-07,1
f7d1c774f4ac,6.9738667e-07,1
c0dcd974a7d1,5.2988423e-07,1
af67b70a09c1,7.176502e-07,1
348522573b05,5.2432097e-07,1
105a42d02d60,1.0401486e-06,1
4539517e9f33,9.589461e-07,1
d6dc75d94a36,8.8345075e-07,1
57c7e73cb0a2,7.67932e-07,1
5301b77cd689,5.7684707e-07,1
116a467ac6e3,4.8014624e-07,1
3d4e5ad0569a,6.655292e-07,1
6e09dcd31205,8.660012e-07,1
918ebf69c105,7.228168e-07,1
5c26848a08b9,5.466604e-07,1
b8225747cfd5,7.961264e-07,1
f8f3dac483f4,5.879321e-07,1
d7723ecfd48c,6.436124e-07,1
1cc293a09625,9.495875e-07,1
9cddd221f5e7,6.076084e-07,1
0341d6455da0,6.964088e-07,1
ecbdb5a60406,5.8007186e-07,1
09e89a3ea12d,3.6899118e-07,1
104b9ef156db,4.8414324e-07,1
688faf106ae1,3.8573913e-07,1
17f60d9e3518,3.0350088e-07,1
b5c120e7c9f2,3.030817e-07,1
9f061fa3d1cd,2.9184105e-07,1
b6af292d997e,2.4073026e-07,1
e14075f307d5,4.7482368e-07,1
f79435ed2410,4.198377e-07,1
8ff042fe66d5,4.1836145e-07,1
63c738d2ae3c,8.6377906e-07,1
b951ec2cb8bd,6.0213245e-07,1
edcbc8c0a2d8,5.669823e-07,1
11a7050bf40e,7.607977e-07,1
ffef296943fe,8.959495e-07,1
3f8f6a7138e8,1.0619008e-06,1
c0d19edc88f7,1.0185017e-06,1
ab8b989e6473,9.1497986e-07,1
9d344279e7bd,8.8732247e-07,1
d28a7dd8836c,5.675776e-07,1
35b5756e23d8,8.630399e-07,1
51648b5209cd,6.250457e-07,1
67e6288c4a92,5.769245e-07,1
98e3ae1e0e05,8.5492087e-07,1
34907c94d792,6.7497757e-07,1
fa3c5e54293b,7.179874e-07,1
f652a73c361d,7.8199776e-07,1
6be4baff573c,4.6650126e-07,1
735486035f8c,4.318759e-07,1
055fe64469ef,3.9571216e-07,1
a63d2b13eef2,3.2922932e-07,1
c2eacd2c9caf,3.0533008e-07,1
cf78bbdacea8,3.3677853e-07,1
bba81d255e9b,5.0994015e-07,1
8a03352874fe,4.1886628e-07,1
a25b5ec2939e,5.1964037e-07,1
11a3fbdf1b0d,8.991291e-07,1
df01d47a8d98,9.223778e-07,1
95d184186e04,6.1857816e-07,1
38edc7fe4f93,5.782942e-07,1
618f6610eba7,3.3398285e-07,1
3dab49ce7a8c,3.247443e-07,1
ae9fb1b4dc2d,4.8074014e-07,1
7ce4b1b29f17,4.964217e-07,1
359349986879,3.0896757e-07,1
a4f3de5ca6cc,1.6618976e-07,1
67aedfc50bd5,9.967552e-08,1
88278fc27edd,9.6451544e-08,1
2db6e23c16bb,1.6553382e-07,1
67273e2d06d6,3.5044349e-07,1
20bbd8f1be24,4.4744263e-07,1
447960978e35,5.6919595e-07,1
ef5fa9369d1b,5.234453e-07,1
50e4de35f989,4.1091369e-07,1
06f29c97502c,6.711155e-07,1
4857264b5db6,4.2937515e-07,1
0b49809c33fd,7.3684157e-07,1
395b15612a47,7.9605263e-07,1
f6ff93af5dc1,7.854544e-07,1
9f9977f99d09,9.721158e-07,1
81f4ce013609,1.2545787e-06,1
3f21f6c05222,1.2881155e-06,1
c6361c87eeab,1.1406723e-06,1
7245da6cf08e,1.1103882e-06,1
c043c877b596,1.0047819e-06,1
2a00c31656f5,6.1533274e-07,1
606b6cc17807,8.450368e-07,1
6ceeb9cdac0a,9.125395e-07,1
5357a5180fa7,8.522362e-07,1
9ed31e5be6f2,8.354299e-07,1
54f8eff0de8b,4.1395813e-07,1
fa179c18611b,3.875586e-07,1
62a6dd4e2a82,4.1157983e-07,1
0ba14d2d3e37,3.4318572e-07,1
1bf0ba37783c,5.2810714e-07,1
9b8c23fdca04,3.9027998e-07,1
3df44e259829,5.2735055e-07,1
ccb06cb2e359,6.22679e-07,1
ddda6af04d7d,5.42032e-07,1
557f83282c0e,3.5708476e-07,1
576518211eec,3.9443165e-07,1
42be8aa93cf1,9.395881e-07,1
2a397f45945a,8.60785e-07,1
c3f82c088051,6.8741343e-07,1
5723344e5a4b,6.8645113e-07,1
ea4b99bb6caf,7.087619e-07,1
7120806bdce0,3.8213122e-07,1
0d28e2c1df6f,6.2713013e-07,1
c2bf29740a51,7.000694e-07,1
b5b2858bbc90,5.942659e-07,1
5026164186ae,6.5589245e-07,1
a5e55c9b296f,4.077206e-07,1
60756a555f99,2.7040176e-07,1
619698a40ac1,4.0036429e-07,1
d915cc1cad1f,6.5555207e-07,1
c7442d5e8150,4.6426712e-07,1
1d0d97cf1253,5.963451e-07,1
9db39aff65cd,4.4390077e-07,1
dafd28eacfb0,3.731036e-07,1
e0443a580c3d,4.836564e-07,1
000a7ed0d04a,9.4976826e-08,1
6f63a572b901,3.8182162e-07,1
ec45571a69fe,3.1687097e-07,1
cdc3b7f7aa48,6.602156e-07,1
b8c3cf021fd2,6.3453683e-07,1
efc4cd9bea7b,8.521454e-07,1
5c4406b0e8bf,9.913234e-07,1
a0fc2f3730ce,3.250903e-07,1
2d4aae37c8e8,3.5641e-07,1
42ea58663f9e,4.0634373e-07,1
a2bc6a9a048d,2.4851647e-07,1
50131eb69973,2.907393e-07,1
fc7cae6d86e2,3.947781e-07,1
95c59d04f7d1,5.4300995e-07,1
19542ba15470,5.739797e-07,1
8daf49cfdc68,7.1112834e-07,1
ccea6d18a3c9,9.5286157e-07,1
897b7453ed62,8.056972e-07,1
3804edd8a0ba,8.0051586e-07,1
44edc8fb3e6e,6.8724927e-07,1
9e69f533070c,7.710209e-07,1
de3918bb5719,5.023275e-07,1
3a63502a04b1,3.6317215e-07,1
41c19f106906,7.635751e-07,1
020f7ee3dde6,5.9044544e-07,1
3a2d884396d6,7.597047e-07,1
d44ace45597a,7.1431316e-07,1
76fa1901c59a,6.1031886e-07,1
f309ddb79600,7.1056905e-07,1
d3568b70cd0d,4.7267625e-07,1
c18b169c93cb,9.0955575e-07,1
246fe85057ee,1.0384537e-06,1
48680cfdfe88,6.9066147e-07,1
fd8b08670796,9.370913e-07,1
5d082baaf56e,8.5752924e-07,1
73a5052d5ae1,7.5462754e-07,1
c49ef2fc2a4e,5.448009e-07,1
7c3417e0fb44,5.031039e-07,1
336896397606,7.2982266e-07,1
a0d873dfef67,6.2961385e-07,1
d42d8126e6b6,5.9607464e-07,1
254db246cddc,5.1035175e-07,1
629ac30080a3,5.40054e-07,1
760938359ccc,3.058859e-07,1
f3b0af09ce84,5.4580744e-07,1
1998f00ccdb9,4.7819907e-07,1
26fab7ed357d,6.5963474e-07,1
d5758d0c7686,4.6627244e-07,1
0bf05c9c52d3,4.49773e-07,1
8ff6a0f42c14,5.0158485e-07,1
8645e7fa45e4,7.99585e-07,1
42b66c2673b2,3.205388e-07,1
3fba31d278c2,5.150975e-07,1
257d609680c0,4.2900885e-07,1
73b33b1bf600,7.466814e-07,1
c496ed216a9d,1.1199215e-06,1
c5e8cef02389,1.0134459e-06,1
902054580955,1.233704e-06,1
9d54d06f842f,7.19395e-07,1
8808a1f83f49,5.179438e-07,1
08bf650cb618,4.0928896e-07,1
2929167b94e3,4.2458902e-07,1
01634595a46d,4.523919e-07,1
e756b6a307bd,6.289752e-07,1
9b056370e4b0,8.545288e-07,1
eabb09fa3e88,8.777729e-07,1
0b4d964084c6,7.60691e-07,1
f99bcf9defe2,7.927629e-07,1
c4936f41e070,4.6276662e-07,1
fd11a70e067d,5.962348e-07,1
7db1ab86bd6c,5.79118e-07,1
92176ef4cecc,6.521126e-07,1
fe0431c69f4c,7.332178e-07,1
53aa495b3b83,6.9500317e-07,1
36b564e49f6e,6.817326e-07,1
3046f5fdc36d,9.985065e-07,1
95482d7f8482,8.210669e-07,1
c23f962d4112,7.3921535e-07,1
c690d8b88809,7.1394385e-07,1
caf52ed3dfe7,6.4892663e-07,1
0feabc8ada29,3.817595e-07,1
86502677dea5,5.270178e-07,1
daa1be01d0ec,8.4029324e-07,1
6203ac13cd27,7.8136003e-07,1
9aeef5e0a86d,5.2528657e-07,1
196f4cc9e758,6.8110603e-07,1
f6c3d81c3e8c,7.6596706e-07,1
5c82f6aca28f,8.0573e-07,1
636b2e814931,5.523234e-07,1
461222848311,8.333456e-07,1
dd5ef8a3c168,6.9492955e-07,1
02849e823b80,9.28135e-07,1
145eab38a9ac,1.1578126e-06,1
a3d630a5da6b,3.5022634e-07,1
5eefaea5fa12,1.0865602e-06,1
cb88f69e845a,7.495261e-07,1
8e6528be366a,7.5286295e-07,1
eac9a770dee3,8.445263e-07,1
917396305d31,8.018831e-07,1
0be10083256b,6.167726e-07,1
fc43da71885d,8.056949e-07,1
ff85c6f88749,9.908558e-07,1
e04373761a0f,1.0365495e-06,1
1a3f623446d4,1.3637167e-06,1
a17c3311be5d,1.1045779e-06,1
8e9676cabc21,8.600372e-07,1
098c33ecfdf2,6.767034e-07,1
2f55a2484ca7,6.104139e-07,1
d8ce7888c64b,1.0219657e-06,1
aaa0023b1a20,8.9978914e-07,1
ace672aebe61,9.4382966e-07,1
b7d6355d46db,1.1774556e-06,1
075c52a01013,6.623914e-07,1
d9602a5c822a,4.988363e-07,1
b4456fa8e08c,4.865543e-07,1
7b74cde66e65,2.6964682e-07,1
c5bad8487b99,3.1805092e-07,1
14069ede4ae3,5.4937453e-07,1
c8fb65d07933,5.041458e-07,1
c69862d7f6cb,3.9748628e-07,1
dc13db18e886,2.1161463e-07,1
cc66cdacd72c,3.0893187e-07,1
30ad2b88bbf1,5.112279e-07,1
7dbc6240f025,7.273831e-07,1
84414dc89a8f,7.015042e-07,1
62f9b7bdae1a,7.822926e-07,1
bba2d62ac7c9,4.8754407e-07,1
a0459d642fdd,1.1625675e-06,1
83d803b55d28,1.2940716e-06,1
65bae43190a2,1.1929258e-06,1
17517b72c1e9,9.776234e-07,1
851efb0e3ba1,7.7584895e-07,1
191c16731d45,4.8493706e-07,1
22dfd6b5c25f,7.010185e-07,1
27eba91eb006,5.6947664e-07,1
70d5acb6f5ec,5.3186085e-07,1
5fceb0ed5bed,6.1724046e-07,1
14b7528dec28,4.1400136e-07,1
16a4f21dfb25,5.377769e-07,1
d55f4dedbf69,6.424108e-07,1
7bc7176cfeb7,6.691176e-07,1
06a1945b1e4d,5.3147835e-07,1
9df7c781e330,2.6132832e-07,1
e60718a5f04f,7.914069e-07,1
ea356dc1c6d5,7.1561755e-07,1
52e5f8bcb3c7,3.506229e-07,1
2ab23f4b7637,2.791263e-07,1
e54eb0f12332,7.0133245e-07,1
7f75e0605811,5.95715e-07,1
87fa8c4cd85a,4.697212e-07,1
c5301ace77ac,7.308978e-07,1
45c957f3814e,6.125235e-07,1
c82705aaff6e,8.0153484e-07,1
7e2c507a916c,6.5791534e-07,1
aa383196c06e,3.3348027e-07,1
85eb670dbf50,5.3642685e-07,1
396a11f86788,2.1834065e-07,1
687c176c6e88,4.3035348e-07,1
266320b9f09a,3.8703405e-07,1
d0c893f05a31,5.976267e-07,1
ff8cd2a9adfd,9.4936007e-07,1
36642bda4ea9,6.697935e-07,1
e2ca38afb795,7.29732e-07,1
8ff5947b4002,9.682374e-07,1
79cf189dc188,8.869797e-07,1
cd7e1470fae6,4.8913705e-07,1
c0d9c1fe1e5e,4.4874577e-07,1
f1f6d5920be0,4.9424403e-07,1
75e9159c5df0,2.3309514e-07,1
4ea41b3d62f1,4.7982564e-07,1
87ce8ad98dcb,5.091694e-07,1
6953f6de39f0,7.1715743e-07,1
da9c92e94425,7.1067774e-07,1
e6cd0c58fcc3,7.224078e-07,1
119be3fbc970,6.370416e-07,1
2c5b9244f1f1,5.7333557e-07,1
970264ce31a8,4.51601e-07,1
6d77d4d1b92b,5.8286236e-07,1
66abba817a1e,4.0676196e-07,1
e9793b8a547a,3.1070428e-07,1
374d8b83dc53,6.518268e-07,1
e1f2f930bd15,4.0573315e-07,1
9789a6f09fa6,5.039323e-07,1
ef98cf7d66a0,4.5126208e-07,1
ac03bf8b57bb,3.590993e-07,1
83bfa4fa62c6,5.0363934e-07,1
ad3cc4c2e98b,4.7340362e-07,1
3108418cb5c2,5.8002524e-07,1
5e87329b09fe,4.4474524e-07,1
624d9a06e3ea,4.4460865e-07,1
fc85c1adf8c7,4.528964e-07,1
c837c0cfd280,2.8271316e-07,1
774eeafabcca,4.0409992e-07,1
3b3271589d2a,4.357728e-07,1
65f527f945ca,5.451363e-07,1
34372fe8159c,6.4412393e-07,1
4eda530c48ab,7.2403674e-07,1
d54a59dbfd85,5.2678104e-07,1
969d90145afd,4.4568108e-07,1
a55088e1ce0c,3.891298e-07,1
e10289a101d0,9.021869e-07,1
41250ae2b6fd,1.0350158e-06,1
9333ebb34699,1.0687497e-06,1
aa58e386a445,1.3544898e-06,1
a748ff7a6de2,1.0604626e-06,1
3a7a39b26117,8.5408044e-07,1
d39d8b84c733,7.088223e-07,1
f78d03a24f79,5.131653e-07,1
662af3943689,4.6383408e-07,1
fcd883618eb5,4.6230087e-07,1
8c2a17a8b619,3.7018322e-07,1
937aa02cc7f2,4.5466018e-07,1
efd6a87c253c,1.8222043e-07,1
ca34e84c001a,3.130104e-07,1
fdde66334e39,5.876517e-07,1
e9e0d0e521ae,5.7457606e-07,1
58621a5041c2,6.1508234e-07,1
22852d3e797a,6.4095e-07,1
2d0cfb41d085,3.4960357e-07,1
9be8fda78df8,2.9848468e-07,1
6f13d4c2d31e,3.684486e-07,1
882dc3c49051,6.068325e-07,1
99ad3b1f8d26,7.343341e-07,1
32ad3cedcc38,7.5512395e-07,1
5b9cb073365b,4.9682467e-07,1
fe0beeabb96e,4.4902183e-07,1
b8efd8a46fcf,1.2976617e-06,1
71f39e22c22d,1.2866108e-06,1
